,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry
139,MRK241129C00105000,2024-10-18 13:49:31+00:00,105.0,6.69,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
140,MRK241129C00106000,2024-10-24 15:51:06+00:00,106.0,3.8,0.0,0.0,0.0,0.0,1.0,0,0.00196310546875,False,REGULAR,USD,2024-11-29
141,MRK241129C00109000,2024-10-23 15:02:38+00:00,109.0,2.83,0.0,0.0,0.0,0.0,2.0,0,0.0312596875,False,REGULAR,USD,2024-11-29
142,MRK241129C00110000,2024-10-24 15:42:20+00:00,110.0,2.07,0.0,0.0,0.0,0.0,2.0,0,0.0312596875,False,REGULAR,USD,2024-11-29
143,MRK241129C00111000,2024-10-24 14:48:57+00:00,111.0,1.94,0.0,0.0,0.0,0.0,1.0,0,0.0312596875,False,REGULAR,USD,2024-11-29
144,MRK241129C00112000,2024-10-23 18:36:35+00:00,112.0,1.68,0.0,0.0,0.0,0.0,3.0,0,0.0312596875,False,REGULAR,USD,2024-11-29
145,MRK241129C00113000,2024-10-23 19:10:14+00:00,113.0,1.46,0.0,0.0,0.0,0.0,1.0,0,0.062509375,False,REGULAR,USD,2024-11-29
146,MRK241129C00114000,2024-10-24 18:58:55+00:00,114.0,1.02,0.0,0.0,0.0,0.0,4.0,0,0.062509375,False,REGULAR,USD,2024-11-29
147,MRK241129C00115000,2024-10-23 16:27:28+00:00,115.0,1.07,0.0,0.0,0.0,0.0,3.0,0,0.062509375,False,REGULAR,USD,2024-11-29
148,MRK241129C00116000,2024-10-21 17:57:03+00:00,116.0,0.94,0.0,0.0,0.0,0.0,1.0,0,0.062509375,False,REGULAR,USD,2024-11-29
149,MRK241129C00117000,2024-10-22 15:29:21+00:00,117.0,0.55,0.0,0.0,0.0,0.0,1.0,0,0.062509375,False,REGULAR,USD,2024-11-29
150,MRK241129C00118000,2024-10-21 16:00:51+00:00,118.0,0.66,0.0,0.0,0.0,0.0,3.0,0,0.062509375,False,REGULAR,USD,2024-11-29
151,MRK241129C00119000,2024-10-18 13:50:39+00:00,119.0,0.8,0.0,0.0,0.0,0.0,2.0,0,0.062509375,False,REGULAR,USD,2024-11-29
152,MRK241129C00120000,2024-10-24 19:46:45+00:00,120.0,0.33,0.0,0.0,0.0,0.0,10.0,0,0.12500875,False,REGULAR,USD,2024-11-29
153,MRK241129C00121000,2024-10-21 19:38:57+00:00,121.0,0.29,0.0,0.0,0.0,0.0,8.0,0,0.12500875,False,REGULAR,USD,2024-11-29
154,MRK241129C00122000,2024-10-17 14:15:25+00:00,122.0,0.46,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD,2024-11-29
155,MRK241129C00125000,2024-10-21 15:05:34+00:00,125.0,0.09,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,2024-11-29
156,MRK241220C00090000,2024-10-14 19:55:33+00:00,90.0,21.0,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
157,MRK241220C00095000,2024-10-24 15:12:12+00:00,95.0,12.3,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
158,MRK241220C00100000,2024-10-24 15:48:14+00:00,100.0,8.15,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
159,MRK241220C00105000,2024-10-24 19:42:23+00:00,105.0,5.05,0.0,0.0,0.0,0.0,40.0,0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
160,MRK241220C00110000,2024-10-24 19:55:32+00:00,110.0,2.7,0.0,0.0,0.0,0.0,478.0,0,0.0312596875,False,REGULAR,USD,2024-12-20
161,MRK241220C00115000,2024-10-24 19:55:58+00:00,115.0,1.26,0.0,0.0,0.0,0.0,326.0,0,0.062509375,False,REGULAR,USD,2024-12-20
162,MRK241220C00120000,2024-10-24 19:46:17+00:00,120.0,0.54,0.0,0.0,0.0,0.0,129.0,0,0.062509375,False,REGULAR,USD,2024-12-20
163,MRK241220C00125000,2024-10-24 19:32:52+00:00,125.0,0.22,0.0,0.0,0.0,0.0,20.0,0,0.12500875,False,REGULAR,USD,2024-12-20
164,MRK241220C00130000,2024-10-24 19:07:17+00:00,130.0,0.08,0.0,0.0,0.0,0.0,6.0,0,0.12500875,False,REGULAR,USD,2024-12-20
165,MRK241220C00135000,2024-10-24 13:57:16+00:00,135.0,0.08,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,2024-12-20
166,MRK241220C00140000,2024-10-24 15:32:59+00:00,140.0,0.02,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,2024-12-20
167,MRK241220C00145000,2024-10-11 18:03:18+00:00,145.0,0.01,0.0,0.0,0.0,0.0,8.0,0,0.12500875,False,REGULAR,USD,2024-12-20
168,MRK241220C00150000,2024-10-24 19:15:45+00:00,150.0,0.02,0.0,0.0,0.0,0.0,25.0,0,0.2500075,False,REGULAR,USD,2024-12-20
169,MRK241220C00160000,2024-10-01 17:34:57+00:00,160.0,0.02,0.0,0.0,0.0,0.0,3.0,0,0.2500075,False,REGULAR,USD,2024-12-20
170,MRK250117C00045000,2024-03-13 19:56:34+00:00,45.0,77.0,79.0,82.95,0.0,0.0,2.0,3,3.6225595373535158,True,REGULAR,USD,2025-01-17
171,MRK250117C00050000,2024-07-30 18:05:01+00:00,50.0,65.56,67.1,68.5,0.0,0.0,15.0,37,2.3925821435546872,True,REGULAR,USD,2025-01-17
172,MRK250117C00055000,2024-03-11 19:51:16+00:00,55.0,67.65,70.65,73.75,0.0,0.0,4.0,8,3.0603050836181644,True,REGULAR,USD,2025-01-17
173,MRK250117C00060000,2024-07-30 15:43:20+00:00,60.0,57.11,56.9,59.0,0.0,0.0,1.0,16,1.96875015625,True,REGULAR,USD,2025-01-17
174,MRK250117C00065000,2024-01-02 18:48:49+00:00,65.0,48.45,60.1,63.8,0.0,0.0,10.0,14,2.504154130249023,True,REGULAR,USD,2025-01-17
175,MRK250117C00070000,2024-10-04 15:02:59+00:00,70.0,40.5,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
176,MRK250117C00075000,2024-10-24 16:28:05+00:00,75.0,31.04,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
177,MRK250117C00077500,2024-06-27 13:57:30+00:00,77.5,54.26,47.3,50.5,0.0,0.0,10.0,33,1.9401858459472656,True,REGULAR,USD,2025-01-17
178,MRK250117C00080000,2024-10-22 16:45:28+00:00,80.0,27.1,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
179,MRK250117C00082500,2024-10-10 15:07:18+00:00,82.5,28.0,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
180,MRK250117C00085000,2024-10-22 14:39:20+00:00,85.0,22.02,0.0,0.0,0.0,0.0,40.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
181,MRK250117C00087500,2024-09-13 15:40:52+00:00,87.5,28.13,23.1,23.55,0.0,0.0,3.0,91,0.6466099792480469,True,REGULAR,USD,2025-01-17
182,MRK250117C00090000,2024-10-21 18:25:04+00:00,90.0,18.38,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
183,MRK250117C00092500,2024-10-21 14:29:57+00:00,92.5,16.78,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
184,MRK250117C00095000,2024-10-23 13:33:56+00:00,95.0,13.75,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
185,MRK250117C00097500,2024-10-22 13:32:50+00:00,97.5,10.85,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
186,MRK250117C00100000,2024-10-24 15:45:32+00:00,100.0,8.8,0.0,0.0,0.0,0.0,26.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
187,MRK250117C00105000,2024-10-24 19:01:19+00:00,105.0,5.75,0.0,0.0,0.0,0.0,49.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
188,MRK250117C00110000,2024-10-24 19:57:33+00:00,110.0,3.4,0.0,0.0,0.0,0.0,108.0,0,0.015634843750000002,False,REGULAR,USD,2025-01-17
189,MRK250117C00115000,2024-10-24 19:55:58+00:00,115.0,1.81,0.0,0.0,0.0,0.0,146.0,0,0.0312596875,False,REGULAR,USD,2025-01-17
190,MRK250117C00120000,2024-10-24 19:59:12+00:00,120.0,0.87,0.0,0.0,0.0,0.0,139.0,0,0.062509375,False,REGULAR,USD,2025-01-17
191,MRK250117C00125000,2024-10-24 19:57:39+00:00,125.0,0.4,0.0,0.0,0.0,0.0,33.0,0,0.062509375,False,REGULAR,USD,2025-01-17
192,MRK250117C00130000,2024-10-24 19:57:18+00:00,130.0,0.2,0.0,0.0,0.0,0.0,238.0,0,0.12500875,False,REGULAR,USD,2025-01-17
193,MRK250117C00135000,2024-10-24 19:49:33+00:00,135.0,0.1,0.0,0.0,0.0,0.0,47.0,0,0.12500875,False,REGULAR,USD,2025-01-17
194,MRK250117C00140000,2024-10-24 16:59:26+00:00,140.0,0.07,0.0,0.0,0.0,0.0,51.0,0,0.12500875,False,REGULAR,USD,2025-01-17
195,MRK250117C00145000,2024-10-15 19:05:56+00:00,145.0,0.06,0.0,0.0,0.0,0.0,24.0,0,0.12500875,False,REGULAR,USD,2025-01-17
196,MRK250117C00150000,2024-10-22 19:52:24+00:00,150.0,0.05,0.0,0.0,0.0,0.0,5.0,0,0.12500875,False,REGULAR,USD,2025-01-17
197,MRK250117C00155000,2024-10-21 14:40:48+00:00,155.0,0.15,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2025-01-17
198,MRK250117C00160000,2024-09-30 19:33:06+00:00,160.0,0.05,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2025-01-17
199,MRK250117C00165000,2024-10-09 19:22:38+00:00,165.0,0.02,0.0,0.0,0.0,0.0,2.0,0,0.2500075,False,REGULAR,USD,2025-01-17
200,MRK250117C00170000,2024-10-17 18:37:37+00:00,170.0,0.02,0.0,0.0,0.0,0.0,2.0,0,0.2500075,False,REGULAR,USD,2025-01-17
201,MRK250117C00175000,2024-09-16 19:19:56+00:00,175.0,0.05,0.0,0.29,0.0,0.0,2.0,164,0.5210008837890624,False,REGULAR,USD,2025-01-17
202,MRK250117C00180000,2024-09-16 19:20:16+00:00,180.0,0.03,0.0,0.29,0.0,0.0,2.0,36,0.5444381494140625,False,REGULAR,USD,2025-01-17
203,MRK250117C00185000,2024-09-16 19:20:26+00:00,185.0,0.02,0.0,0.29,0.0,0.0,2.0,14,0.5136767382812499,False,REGULAR,USD,2025-01-17
204,MRK250117C00190000,2024-09-30 14:37:26+00:00,190.0,0.02,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,2025-01-17
205,MRK250117C00195000,2024-09-26 19:39:37+00:00,195.0,0.01,0.0,0.0,0.0,0.0,10.0,0,0.2500075,False,REGULAR,USD,2025-01-17
206,MRK250221C00090000,2024-10-24 18:32:10+00:00,90.0,17.48,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-02-21
207,MRK250221C00095000,2024-10-23 14:35:59+00:00,95.0,14.08,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-02-21
208,MRK250221C00100000,2024-10-23 18:54:51+00:00,100.0,10.4,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-02-21
209,MRK250221C00105000,2024-10-24 16:26:36+00:00,105.0,6.65,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-02-21
210,MRK250221C00110000,2024-10-24 16:15:03+00:00,110.0,4.25,0.0,0.0,0.0,0.0,5.0,0,0.015634843750000002,False,REGULAR,USD,2025-02-21
211,MRK250221C00115000,2024-10-24 19:08:36+00:00,115.0,2.61,0.0,0.0,0.0,0.0,7.0,0,0.0312596875,False,REGULAR,USD,2025-02-21
212,MRK250221C00120000,2024-10-24 18:12:43+00:00,120.0,1.52,0.0,0.0,0.0,0.0,7.0,0,0.062509375,False,REGULAR,USD,2025-02-21
213,MRK250221C00125000,2024-10-24 15:30:19+00:00,125.0,0.77,0.0,0.0,0.0,0.0,1.0,0,0.062509375,False,REGULAR,USD,2025-02-21
214,MRK250221C00130000,2024-10-24 19:47:31+00:00,130.0,0.41,0.0,0.0,0.0,0.0,75.0,0,0.062509375,False,REGULAR,USD,2025-02-21
215,MRK250221C00135000,2024-10-22 17:06:55+00:00,135.0,0.26,0.0,0.0,0.0,0.0,3.0,0,0.12500875,False,REGULAR,USD,2025-02-21
216,MRK250221C00140000,2024-10-24 14:06:12+00:00,140.0,0.18,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2025-02-21
217,MRK250321C00070000,2024-10-04 13:34:35+00:00,70.0,41.3,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-03-21
218,MRK250321C00075000,2024-10-22 19:53:43+00:00,75.0,33.6,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-03-21
219,MRK250321C00080000,2024-10-24 13:43:57+00:00,80.0,27.8,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-03-21
220,MRK250321C00085000,2024-10-08 19:06:20+00:00,85.0,25.38,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-03-21
221,MRK250321C00090000,2024-10-11 13:31:27+00:00,90.0,21.33,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-03-21
222,MRK250321C00095000,2024-10-21 18:34:43+00:00,95.0,15.11,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-03-21
223,MRK250321C00100000,2024-10-24 15:29:00+00:00,100.0,10.35,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-03-21
224,MRK250321C00105000,2024-10-24 18:37:11+00:00,105.0,7.35,0.0,0.0,0.0,0.0,511.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-03-21
225,MRK250321C00110000,2024-10-24 19:59:13+00:00,110.0,5.12,0.0,0.0,0.0,0.0,107.0,0,0.015634843750000002,False,REGULAR,USD,2025-03-21
226,MRK250321C00115000,2024-10-24 18:20:37+00:00,115.0,3.09,0.0,0.0,0.0,0.0,26.0,0,0.0312596875,False,REGULAR,USD,2025-03-21
227,MRK250321C00120000,2024-10-24 19:18:23+00:00,120.0,1.93,0.0,0.0,0.0,0.0,14.0,0,0.0312596875,False,REGULAR,USD,2025-03-21
228,MRK250321C00125000,2024-10-24 19:37:22+00:00,125.0,1.12,0.0,0.0,0.0,0.0,3.0,0,0.062509375,False,REGULAR,USD,2025-03-21
229,MRK250321C00130000,2024-10-23 18:53:45+00:00,130.0,0.71,0.0,0.0,0.0,0.0,3.0,0,0.062509375,False,REGULAR,USD,2025-03-21
230,MRK250321C00135000,2024-10-24 17:56:04+00:00,135.0,0.35,0.0,0.0,0.0,0.0,45.0,0,0.062509375,False,REGULAR,USD,2025-03-21
231,MRK250321C00140000,2024-10-23 18:06:54+00:00,140.0,0.31,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2025-03-21
232,MRK250321C00145000,2024-10-23 14:00:41+00:00,145.0,0.23,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2025-03-21
233,MRK250321C00150000,2024-10-24 17:38:38+00:00,150.0,0.15,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2025-03-21
234,MRK250321C00155000,2024-10-21 16:19:31+00:00,155.0,0.06,0.0,0.0,0.0,0.0,4.0,0,0.12500875,False,REGULAR,USD,2025-03-21
235,MRK250321C00160000,2024-10-21 14:48:43+00:00,160.0,0.09,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2025-03-21
236,MRK250321C00165000,2024-09-20 15:09:06+00:00,165.0,0.15,0.0,1.29,0.0,0.0,2.0,2,0.47827670166015623,False,REGULAR,USD,2025-03-21
237,MRK250321C00170000,2024-09-20 15:08:15+00:00,170.0,0.12,0.0,0.93,0.0,0.0,2.0,2,0.46631393066406257,False,REGULAR,USD,2025-03-21
238,MRK250321C00175000,2024-09-13 19:35:17+00:00,175.0,0.12,0.0,0.32,0.0,0.0,2.0,2,0.4008848974609375,False,REGULAR,USD,2025-03-21
239,MRK250417C00090000,2024-10-24 13:59:06+00:00,90.0,18.9,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-04-17
240,MRK250417C00095000,2024-10-24 17:26:48+00:00,95.0,14.2,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-04-17
241,MRK250417C00100000,2024-10-23 14:16:15+00:00,100.0,11.5,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-04-17
242,MRK250417C00105000,2024-10-24 15:45:46+00:00,105.0,7.83,0.0,0.0,0.0,0.0,17.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-04-17
243,MRK250417C00110000,2024-10-24 18:21:10+00:00,110.0,5.4,0.0,0.0,0.0,0.0,1029.0,0,0.015634843750000002,False,REGULAR,USD,2025-04-17
244,MRK250417C00115000,2024-10-24 17:56:52+00:00,115.0,3.52,0.0,0.0,0.0,0.0,26.0,0,0.0312596875,False,REGULAR,USD,2025-04-17
245,MRK250417C00120000,2024-10-24 18:06:09+00:00,120.0,2.23,0.0,0.0,0.0,0.0,97.0,0,0.0312596875,False,REGULAR,USD,2025-04-17
246,MRK250417C00125000,2024-10-24 17:42:54+00:00,125.0,1.35,0.0,0.0,0.0,0.0,2.0,0,0.062509375,False,REGULAR,USD,2025-04-17
247,MRK250417C00130000,2024-10-24 19:39:48+00:00,130.0,0.84,0.0,0.0,0.0,0.0,3.0,0,0.062509375,False,REGULAR,USD,2025-04-17
248,MRK250417C00135000,2024-10-24 18:46:13+00:00,135.0,0.53,0.0,0.0,0.0,0.0,1.0,0,0.062509375,False,REGULAR,USD,2025-04-17
249,MRK250417C00140000,2024-10-24 17:40:26+00:00,140.0,0.35,0.0,0.0,0.0,0.0,2.0,0,0.062509375,False,REGULAR,USD,2025-04-17
250,MRK250417C00145000,2024-10-24 17:43:48+00:00,145.0,0.23,0.0,0.0,0.0,0.0,4.0,0,0.12500875,False,REGULAR,USD,2025-04-17
251,MRK250417C00150000,2024-10-24 14:34:52+00:00,150.0,0.2,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2025-04-17
252,MRK250417C00155000,2024-10-23 17:16:51+00:00,155.0,0.14,0.0,0.0,0.0,0.0,4.0,0,0.12500875,False,REGULAR,USD,2025-04-17
253,MRK250417C00160000,2024-10-23 17:12:05+00:00,160.0,0.12,0.0,0.0,0.0,0.0,4.0,0,0.12500875,False,REGULAR,USD,2025-04-17
254,MRK250417C00165000,2024-10-21 15:02:10+00:00,165.0,0.09,0.0,0.0,0.0,0.0,6.0,0,0.12500875,False,REGULAR,USD,2025-04-17
255,MRK250417C00170000,2024-10-21 17:28:55+00:00,170.0,0.07,0.0,0.0,0.0,0.0,4.0,0,0.12500875,False,REGULAR,USD,2025-04-17
256,MRK250417C00175000,2024-09-27 17:44:02+00:00,175.0,0.18,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2025-04-17
257,MRK250620C00055000,2024-08-23 16:20:36+00:00,55.0,61.52,62.1,63.45,0.0,0.0,3.0,6,1.287723287963867,True,REGULAR,USD,2025-06-20
258,MRK250620C00060000,2024-08-23 15:55:13+00:00,60.0,56.71,57.4,59.3,0.0,0.0,3.0,8,1.1948282446289062,True,REGULAR,USD,2025-06-20
259,MRK250620C00065000,2023-09-13 17:02:44+00:00,65.0,44.9,40.65,42.05,0.0,0.0,,1,0.4422663195800781,True,REGULAR,USD,2025-06-20
260,MRK250620C00070000,2024-05-08 14:42:28+00:00,70.0,61.0,59.5,63.8,0.0,0.0,1.0,1,1.5737326000976561,True,REGULAR,USD,2025-06-20
261,MRK250620C00075000,2024-10-22 18:56:26+00:00,75.0,33.08,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
262,MRK250620C00080000,2024-10-24 15:14:57+00:00,80.0,27.55,0.0,0.0,0.0,0.0,12.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
263,MRK250620C00085000,2024-10-15 17:41:33+00:00,85.0,28.7,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
264,MRK250620C00090000,2024-10-04 19:56:08+00:00,90.0,22.7,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
265,MRK250620C00095000,2024-10-15 17:45:36+00:00,95.0,19.75,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
266,MRK250620C00100000,2024-10-24 15:03:41+00:00,100.0,12.05,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
267,MRK250620C00105000,2024-10-24 19:11:12+00:00,105.0,9.2,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
268,MRK250620C00110000,2024-10-24 15:25:17+00:00,110.0,6.6,0.0,0.0,0.0,0.0,1.0,0,0.015634843750000002,False,REGULAR,USD,2025-06-20
269,MRK250620C00115000,2024-10-24 16:12:30+00:00,115.0,4.6,0.0,0.0,0.0,0.0,58.0,0,0.0312596875,False,REGULAR,USD,2025-06-20
270,MRK250620C00120000,2024-10-24 18:31:41+00:00,120.0,3.14,0.0,0.0,0.0,0.0,14.0,0,0.0312596875,False,REGULAR,USD,2025-06-20
271,MRK250620C00125000,2024-10-24 19:55:12+00:00,125.0,2.2,0.0,0.0,0.0,0.0,7.0,0,0.062509375,False,REGULAR,USD,2025-06-20
272,MRK250620C00130000,2024-10-24 19:49:33+00:00,130.0,1.41,0.0,0.0,0.0,0.0,19.0,0,0.062509375,False,REGULAR,USD,2025-06-20
273,MRK250620C00135000,2024-10-23 17:01:20+00:00,135.0,1.01,0.0,0.0,0.0,0.0,142.0,0,0.062509375,False,REGULAR,USD,2025-06-20
274,MRK250620C00140000,2024-10-22 18:31:26+00:00,140.0,0.66,0.0,0.0,0.0,0.0,13.0,0,0.062509375,False,REGULAR,USD,2025-06-20
275,MRK250620C00145000,2024-10-22 17:42:25+00:00,145.0,0.42,0.0,0.0,0.0,0.0,2.0,0,0.062509375,False,REGULAR,USD,2025-06-20
